,Validation_loss,Training_loss
0,-0.8267391502857209,-0.9034797801000344
1,-0.8652246177196503,-1.3010070796144655
2,-0.9013593912124633,-1.368041296332251
3,-0.9034892499446869,-1.4008306006204143
4,-0.9185325771570205,-1.4226464164903732
5,-0.9492211043834686,-1.4377170760897555
6,-0.9483778715133667,-1.4491335026683436
7,-0.9582681685686112,-1.4587598099557257
8,-0.9654944539070129,-1.4668222861011782
9,-0.985080572962761,-1.4736986855767522
10,-0.9899917840957642,-1.4793982650996962
11,-0.9928697913885116,-1.4842506905783162
12,-0.9847895115613937,-1.4885864852028714
13,-0.9888008952140808,-1.4923332846640565
14,-1.0020607173442841,-1.4961475610977064
15,-0.9961036533117295,-1.499201048848085
16,-0.9970125734806061,-1.5022359307981197
17,-0.9963941693305969,-1.5051197122282967
18,-1.0019173711538314,-1.50755986415742
19,-0.9964661598205566,-1.5102532205220498
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
