,Validation_loss,Training_loss
0,-0.6675976635534552,-1.0493663886391866
1,-0.7185363286658178,-1.4206375905489232
2,-0.7321194583856607,-1.4722330741391696
3,-0.731269783611539,-1.4982154463330346
4,-0.7470674197885054,-1.5139695701008413
5,-0.7542852329302437,-1.5245961086628594
6,-0.7705320987520339,-1.5325092949890438
7,-0.7957525064673605,-1.5387486971520024
8,-0.8042317304430129,-1.544277830565711
9,-0.802898437916478,-1.5495661837016648
10,-0.8165577054023743,-1.5542098614819861
11,-0.8410404671596575,-1.5577061679133193
12,-0.836059764970707,-1.561422349334465
13,-0.8357323249684104,-1.5643681562981215
14,-0.8118808012974413,-1.5679872420122778
15,-0.7884155345868461,-1.5703094203910897
16,-0.8058270729040797,-1.5730284558619139
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
