,Validation_loss,Training_loss
0,-0.6134775012731553,-0.7658273920773346
1,-0.6644256383180618,-1.3288055175158482
2,-0.5349029302597046,-1.4104342258086346
3,-0.7385770231485367,-1.448433601258355
4,-0.7355882197618484,-1.4716937679839355
5,-0.7506704658269883,-1.4869221497704574
6,-0.7804597318172455,-1.498300220241566
7,-0.770683741569519,-1.5076854770722872
8,-0.7063558965921402,-1.514987999731589
9,-0.7562636852264404,-1.5204802070693813
10,-0.7775710940361023,-1.5261600410437999
11,-0.817174780368805,-1.5307941062179533
12,-0.5281041502952576,-1.5351755816714425
13,-0.7811247050762177,-1.5386711173560261
14,-0.7480744004249573,-1.5422967445398914
15,-0.8220049798488617,-1.5456480729787352
16,-0.8031163543462754,-1.5485045096037209
17,-0.8172899782657623,-1.551510584513021
18,-0.7949445873498917,-1.5534543958144642
19,-0.8027416497468949,-1.5561232209327642
20,-0.7019705325365067,-1.5580775854897475
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
