,Validation_loss,Training_loss
0,-0.566322636604309,-1.100479749166726
1,-0.6799160331487656,-1.404304925714569
2,-0.6565268039703369,-1.4706561964390343
3,-0.7501146674156189,-1.5173779605232949
4,-0.8196589797735214,-1.5447320995457707
5,-0.8264898598194123,-1.5652080869479457
6,-0.8342911392450333,-1.5820740070899408
7,-0.8595920920372009,-1.5934559017755359
8,-0.8674200445413589,-1.6029495272934131
9,-0.9058214753866196,-1.609810189556563
10,-0.9238039344549179,-1.6161544280262052
11,-0.8698465317487717,-1.622590589425703
12,-0.928726464509964,-1.6284197582315154
13,-0.9475598037242889,-1.6332163150625316
14,-0.9454317688941956,-1.636887357447262
15,-0.9252200037240982,-1.6405299779946632
16,-0.8811734169721603,-1.6441647077900117
17,-0.9380395591259003,-1.647996085571047
18,-0.9168720662593841,-1.650839661258514
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
