,Validation_loss,Training_loss
0,-0.5130126222968101,-0.9233490550931555
1,-0.47756703197956085,-1.3177329479976956
2,-0.645776829123497,-1.3743418362392008
3,-0.6669969290494919,-1.4086920343865637
4,-0.6623113244771958,-1.43941495008576
5,-0.6667948812246323,-1.4672634361222188
6,-0.7373952597379685,-1.4838485106475034
7,-0.7345948725938797,-1.498197459881723
8,-0.747757363319397,-1.5093712234448264
9,-0.770403864979744,-1.5202313278446178
10,-0.7635192304849625,-1.530013216432554
11,-0.759396082162857,-1.541275936969105
12,-0.7164564162492753,-1.5500042572724295
13,-0.732622566819191,-1.5586118544380398
14,-0.7916432619094849,-1.5665381023071194
15,-0.8202965378761291,-1.573971595100395
16,-0.818263229727745,-1.5807331517384509
17,-0.8852794736623764,-1.5859361775943908
18,-0.7977234274148941,-1.592734286094517
19,-0.8412128746509552,-1.5965194229947874
20,-0.8702415823936462,-1.6018277559212066
21,-0.8669103592634201,-1.6060737453195186
22,-0.8773665606975556,-1.609595210671791
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
