,Validation_loss,Training_loss
0,-0.8451771169900895,-1.0356974201561682
1,-0.8979383528232574,-1.3666802956479598
2,-0.9045727476477623,-1.4190156611717832
3,-0.8884211659431458,-1.4450371832784148
4,-0.9345922082662582,-1.4648471689395066
5,-0.9264520823955535,-1.47953984345726
6,-0.9515920594334603,-1.4900312334024552
7,-0.9277612522244454,-1.4989300126795149
8,-0.9760293245315552,-1.5061332953134847
9,-0.9504582837224007,-1.5122796430070422
10,-0.9732977464795113,-1.5180539191074234
11,-0.9760490864515304,-1.5229094533617689
12,-0.9661365911364556,-1.5271030251420996
13,-0.9704776406288147,-1.5311032787438181
14,-0.962315908074379,-1.5347077584803532
15,-0.9471383213996887,-1.5366590533676265
16,-0.9272513777017594,-1.5400739852091185
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
