,Validation_loss,Training_loss
0,-0.5199963559832754,-0.827822977070597
1,-0.7489395300044289,-1.239425774254639
2,-0.8507018881508067,-1.3919254334222517
3,-0.8694877624511719,-1.4575823547591753
4,-0.8961303837691681,-1.4976145185593117
5,-0.9133070722410951,-1.5253569424716842
6,-0.9217367096792294,-1.5458032927734027
7,-0.8653329248669781,-1.5627708316062887
8,-0.9168654340731947,-1.5763103193964592
9,-0.9450266776205618,-1.5882018748713724
10,-0.9510483530503285,-1.5988382090379858
11,-0.9455970201311232,-1.6075810751159507
12,-0.9202941475035269,-1.6151140862973352
13,-0.9649522787407984,-1.621994370415841
14,-0.950938503953475,-1.6278838087659924
15,-0.9494653623315352,-1.6333034571888565
16,-0.9524700996241992,-1.63802311827467
17,-0.9683218666269809,-1.6427410791254056
18,-0.9078063851670374,-1.6465934778010416
19,-0.9617104515244689,-1.6508015977289783
20,-0.9737768361840067,-1.6542646709780942
21,-0.9706036870992636,-1.6574998794079192
22,-0.9764014331600334,-1.6607782507540778
23,-0.9596862174287627,-1.6637777103192672
24,-0.9446796865402898,-1.6663083312210598
25,-0.9661733651462989,-1.6688656983303543
26,-0.9272143056121054,-1.6714639382378231
27,-0.9533774709399743,-1.6739178416916316
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
