,Validation_loss,Training_loss
0,-0.32303040027618407,-0.4720493738181811
1,-0.5369953036308288,-0.9655010398847176
2,-0.6543998777866363,-1.100049585744571
3,-0.7650882124900817,-1.2133252525524816
4,-0.8316330015659332,-1.2969416089531343
5,-0.8650643408298493,-1.3571268843530755
6,-0.8808587998151779,-1.399628638001035
7,-0.8884219795465469,-1.429673577404315
8,-0.9162886708974838,-1.453236003615107
9,-0.9271418780088425,-1.472583280371058
10,-0.9467738628387451,-1.4887747759706775
11,-0.9528141558170319,-1.502686387562825
12,-0.9620477676391601,-1.5146324007391563
13,-0.9637243688106537,-1.5252336513788698
14,-0.9571578919887542,-1.5348429044169072
15,-0.980039319396019,-1.5432576476734516
16,-0.9810156792402267,-1.550828037144828
17,-0.9784952759742737,-1.557641653223926
18,-0.9772910416126251,-1.5639278244459762
19,-0.9888471394777298,-1.5696188345658255
20,-0.9776112020015717,-1.5753897110051729
21,-0.9847285032272339,-1.5802392072540954
22,-0.9837377667427063,-1.5850487458181235
23,-0.9881197065114975,-1.5898773149189709
24,-0.9847155243158341,-1.5937398861228138
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
